"","ID","birth_year","latino_dum","race","race_text","sex","sex_orient","LI1_pointless","LI2_parentssaidso","LI3_forcedbyparents","LI4_forcedbyteachers","LI5_noschool","LI6_promisedgifts","LI7_avoidscolding","PEI1_lookbetter","PEI2_getbettergrade","PEI3_lookhardworker","PEI4_performbetter","PEI5_notlookincompetent","PEI6_provesmart","PEI7_notfeelfailure","PGI1_notlearnwell_","PGI2_mistake","PGI3_notfinishhw","IdI1_valuelearning","IdI2_impforgoals","IdI3_impstudyconsistently","IdI4_toreachfoals","InI1_knowpurpose","InI2_understandmyself","InI3_defineinterests","InI4_overcomechallenges","InI5_getconfidence","InI6_findpurpose","InI7_tohelpothers","InI8_findworld","InI9_findcareers","InI10_getdesiretolearn","InI11_wannalearn","CHECK1","EAA1","EAA2","EAA3","EAA4","EAA5","EAA6","EAA7","EAA8","EAA9","EAA10","EAA11","EAA12","EAA13","CS1","CS2","CS3","CS4","CS5","CS6","CS7","CS8","CS9","CHECK2","PER1","PER2","PER3","PER4","PER5","MA1","MA2","MA3","MA4","MA5","MA6","MA7","MA8","MA9","CHECK3","SA1","SA2","SA3","SA4","SA5","SA6","SA7","SA8","SA9","SA10","TA1","TA2","TA3","TA4","TA5","TA6","TA7","TA8","TA9","TA10","choice","type_of_task","atitude_towards_math","good_at_math","joy_min","joy_max","joy_mean","joy_fre","anx_min","anx_max","anx_mean","anx_fre","joy_percentage","anxiety_percentage","N_h","N_m","N_l","N_wrong","AvgScore","TotalScore","state","atitude_towards_literacy","good_at_literacy","sumscore","RT","Time_self_relience","Time_help_seeking","Time_low_persis","vec_variables"
"105",5398,1991,"N_latino","Black",NA,"Female","straight","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","agree",4,5,5,5,4,4,5,5,5,5,4,5,4,5,4,5,4,4,5,4,4,4,5,4,4,"pass","Vagree",2,2,2,2,5,2,5,2,2,4,2,2,5,4,4,4,5,2,1,5,"agree","pass","disagree",2,2,1,5,"highA",5,5,4,5,5,5,5,5,"pass","notatall",4,1,3,4,4,4,1,4,1,2,3,2,2,3,2,3,3,2,"often","N_Choice",0,0,1,66,66,66,1,69,99,91,46,0.22,9.89,2,12,0,14,1.142857143,16,"online",1,1,11,33.48,59,527,0,NA
"106",5041,1988,"N_latino","White",NA,"Female","straight","disagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree",2,4,3,5,4,3,3,4,3,5,5,4,5,5,5,4,4,5,4,3,5,4,4,4,5,"pass","Vagree",1,1,5,1,5,2,4,1,1,2,1,1,4,4,3,2,5,5,2,4,"disagree","pass","Vagree",5,5,4,5,"lowA",2,1,2,3,1,2,3,3,"pass","moderately",1,3,2,1,1,1,3,2,3,2,3,1,1,2,1,4,1,4,"sometimes","Y_Choice",1,0,2,0,0,0,0,90,99,96,52,0,12.44,NA,NA,NA,NA,NA,NA,"online",1,1,NA,NA,NA,NA,NA,NA
"107",5149,2000,"N_latino","White",NA,"Female","straight","Vdisagree","disagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree",3,3,1,3,3,2,5,4,2,5,5,5,4,5,5,4,4,4,3,3,5,4,5,3,4,"pass","agree",2,2,3,2,5,4,4,2,4,2,3,2,5,2,2,4,5,2,3,4,"disagree","pass","agree",4,2,2,4,"moderateA",5,3,5,5,5,2,5,5,"pass","somewhat",2,2,2,2,2,1,2,2,2,2,2,2,1,3,3,2,2,2,"sometimes","N_Choice",0,0,2,23,99,85,60,90,100,97,161,10.19,27.33,0,0,15,15,0,0,"online",1,1,10,31.08,0,0,500,NA
"108",5356,1987,"N_latino","White",NA,"Female","straight","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree",2,2,1,3,4,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,"pass","Vagree",1,1,5,1,3,1,5,1,1,1,1,1,4,2,1,4,5,2,1,5,"Vdisagree","pass","Vagree",5,5,4,5,"lowA",2,1,2,2,1,1,4,2,"pass","moderately",1,3,2,1,1,1,3,2,4,2,3,1,2,2,2,4,1,4,"sometimes","Y_Choice",0,1,1,96,98,97,4,22,99,64,128,1.32,42.48,2,4,0,6,1.333333333,8,"online",0,1,19,43,80,562,0,NA
"109",5458,1998,"Y_latino","White",NA,"Female","straight","disagree","disagree","disagree","agree","disagree","disagree","Vdisagree",3,5,3,4,3,4,3,5,4,5,3,5,4,5,4,2,5,2,2,4,4,4,4,2,4,"pass","agree",2,2,4,2,3,3,1,2,2,1,2,2,4,4,2,3,3,3,4,5,"Vdisagree","pass","Vagree",4,4,2,5,"someA",4,2,5,3,4,4,5,3,"pass","notatall",2,1,2,1,3,3,2,2,2,2,2,3,1,2,1,2,2,3,"sometimes","Y_Choice",1,0,0,0,0,0,0,22,99,74,30,0,23.08,NA,NA,NA,NA,NA,NA,"online",1,1,NA,NA,NA,NA,NA,NA
"110",5449,1992,"N_latino","White",NA,"Female","straight","disagree","Vdisagree","soso","disagree","disagree","disagree","disagree",4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"pass","agree",2,2,4,2,4,4,2,2,2,2,2,2,4,4,2,4,4,2,4,4,"soso","pass","agree",4,2,4,4,"highA",5,5,5,5,5,5,5,5,"pass","somewhat",3,2,3,1,2,2,2,2,2,2,2,3,2,3,2,3,2,2,"sometimes","N_Choice",0,0,0,0,0,0,0,90,100,98,113,0,47.08,4,9,2,15,1.133333333,17,"online",1,1,10,42.04,133,455,127,NA
"111",5191,2000,"N_latino","White",NA,"Female","straight","soso","disagree","disagree","disagree","soso","disagree","disagree",3,4,3,4,3,3,3,3,4,5,5,5,4,4,3,4,5,4,3,4,5,4,5,3,4,"pass","Vagree",3,3,4,3,5,3,5,3,4,4,3,5,5,4,3,3,5,3,3,4,"soso","pass","Vagree",3,4,4,4,"someA",5,2,3,4,2,1,5,2,"pass","moderately",1,2,2,1,1,3,2,1,2,1,2,1,1,3,2,3,1,2,"never","Y_Choice",0,1,1,70,70,70,1,91,99,97,67,0.19,12.52,5,6,5,16,1,16,"online",0,0,9,46.56,242,364,244,NA
"112",5455,2000,"N_latino","White",NA,"Female","notsaying","disagree","soso","soso","disagree","agree","disagree","soso",2,5,4,4,5,5,4,3,5,4,5,5,5,5,5,4,5,5,5,4,4,3,4,4,4,"pass","agree",1,2,5,2,2,3,4,2,1,2,2,3,4,4,3,2,5,4,2,3,"agree","pass","Vagree",5,3,4,4,"moderateA",4,2,1,4,1,2,3,1,"pass","moderately",2,2,1,1,2,1,2,3,3,2,4,1,1,3,1,3,2,3,"sometimes","N_Choice",0,1,1,31,99,72,8,90,99,97,119,2.02,29.97,9,0,0,9,2,18,"online",1,1,16,44.6,350,0,0,NA
"113",4972,1980,"N_latino","White",NA,"Male","straight","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree",4,4,5,4,3,3,3,2,3,5,4,5,5,5,4,4,5,5,5,3,5,3,5,4,5,"pass","Vagree",1,2,4,2,4,1,3,3,1,1,1,1,4,2,2,3,5,2,2,5,"disagree","pass","agree",4,3,2,5,"moderateA",4,4,4,4,2,3,5,2,"pass","somewhat",1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,"often","Y_Choice",0,1,1,24,99,71,18,22,99,69,242,1.77,23.84,0,3,3,6,0.5,3,"online",0,0,19,74.08,0,334,477,NA
"114",5326,1998,"N_latino",NA,NA,"Female","other","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree",3,2,2,3,4,4,5,3,3,3,4,5,5,5,4,5,5,5,5,4,5,4,5,4,5,"pass","Vagree",1,1,5,1,5,1,5,1,1,1,1,1,4,2,3,2,4,3,2,4,"disagree","pass","agree",5,4,2,4,"lowA",3,1,3,3,1,1,2,1,"pass","somewhat",1,3,1,1,1,2,3,1,3,2,3,1,2,2,2,2,2,2,"never","N_Choice",1,0,0,93,93,93,1,26,99,85,106,0.29,31.27,NA,NA,NA,NA,NA,NA,"online",1,1,NA,NA,NA,NA,NA,NA
"115",5407,1979,"N_latino","Black",NA,"Female","straight","Vdisagree","disagree","Vdisagree","disagree","Vdisagree","Vdisagree","disagree",1,1,1,1,1,1,4,4,3,5,5,5,4,5,5,4,5,5,5,4,5,4,5,5,5,"pass","Vagree",1,1,5,1,4,1,3,1,1,1,1,1,4,3,3,2,4,3,1,4,"soso","pass","Vagree",5,5,4,5,"lowA",2,1,3,2,1,1,3,1,"pass","verymuch",2,4,1,1,2,1,4,1,4,2,3,2,1,2,1,4,1,4,"never","Y_Choice",1,1,1,0,0,0,0,21,99,59,239,0,50.96,NA,NA,NA,NA,NA,NA,"online",2,2,NA,NA,NA,NA,NA,NA
"116",5044,2001,"N_latino",NA,NA,"Female","straight","Vdisagree","disagree","Vdisagree","disagree","Vdisagree","Vdisagree","agree",2,4,2,4,4,2,4,4,4,5,4,4,5,5,4,3,4,4,5,5,3,3,4,4,4,"pass","Vagree",2,1,2,1,5,4,4,2,5,1,1,1,4,3,4,4,4,4,4,3,"Vagree","pass","agree",4,4,1,5,"someA",4,1,2,5,1,1,5,3,"pass","somewhat",3,2,2,1,2,2,2,4,3,3,2,2,1,4,4,2,1,2,"never","N_Choice",0,1,1,0,0,0,0,28,99,67,242,0,22.37,0,9,4,13,0.692307692,9,"online",0,0,12,71.36,0,877,404,NA
"117",5203,1989,"N_latino","White",NA,"Female","straight","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree",1,1,1,1,3,3,3,5,5,5,5,5,4,5,4,5,5,5,4,4,5,5,4,5,5,"pass","agree",1,1,5,1,1,3,5,1,1,1,2,1,3,3,4,1,4,3,3,4,"Vdisagree","pass","Vagree",5,5,5,5,"lowA",4,1,4,4,1,1,5,1,"pass","verymuch",1,4,2,1,1,1,4,1,4,2,2,2,2,3,3,2,3,3,"often","Y_Choice",1,2,2,0,0,0,0,39,99,80,95,0,38.46,3,3,0,6,1.5,9,"online",1,1,19,36.76,124,193,0,NA
"118",4942,2000,"N_latino","White",NA,"Female","straight","disagree","Vdisagree","Vdisagree","agree","Vdisagree","Vdisagree","Vdisagree",4,5,4,5,4,5,4,2,2,4,4,5,4,5,5,3,4,4,5,5,4,3,4,2,3,"pass","Vagree",3,2,2,2,2,3,4,2,3,3,2,2,4,4,4,3,4,4,2,4,"disagree","pass","agree",4,3,2,5,"lowA",4,1,4,3,1,1,5,1,"pass","somewhat",3,2,3,1,1,2,2,2,2,4,2,2,1,4,2,2,2,2,"often","Y_Choice",0,1,2,22,99,67,11,21,99,79,249,1.08,24.41,8,2,0,10,1.8,18,"online",0,0,15,51.64,669,195,0,NA
"119",5395,1989,"N_latino","White",NA,"Female","straight","Vdisagree","Vdisagree","Vdisagree","soso","soso","Vdisagree","Vdisagree",2,2,3,2,4,1,2,4,4,5,5,5,4,5,5,4,5,3,4,3,5,3,4,4,4,"pass","Vagree",1,1,4,1,4,2,4,1,1,1,1,1,4,4,4,3,4,4,4,4,"Vdisagree","pass","agree",4,4,4,4,"lowA",3,1,3,1,1,1,2,1,"pass","verymuch",1,4,1,1,1,1,4,1,4,3,3,3,2,4,2,3,2,2,"sometimes","Y_Choice",0,1,1,23,98,49,3,90,99,96,58,0.43,8.3,2,5,2,9,1,9,"online",1,1,16,70.08,56,773,187,NA
"120",5491,2000,"N_latino","White",NA,"Female","straight","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree",3,3,3,3,4,3,4,3,3,5,5,5,4,5,5,4,4,5,4,4,5,4,5,4,5,"pass","agree",1,2,4,1,3,2,3,2,1,2,2,2,4,2,2,2,4,4,2,4,"agree","pass","agree",4,3,3,4,"lowA",3,1,3,3,1,2,4,1,"pass","moderately",1,3,1,1,1,1,3,1,3,2,3,2,1,2,2,4,2,4,"sometimes","N_Choice",1,1,1,0,0,0,0,90,99,96,54,0,27.98,2,2,0,4,1.5,6,"online",1,1,21,37.76,109,228,0,NA
"121",5401,1999,"N_latino","White",NA,"Female","bi","Vdisagree","agree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","disagree",3,4,2,4,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,"pass","Vagree",1,1,4,2,4,1,4,1,1,1,1,1,4,4,4,3,5,4,3,5,"Vdisagree","pass","Vagree",4,4,4,5,"lowA",4,1,2,2,1,1,4,1,"pass","verymuch",1,4,2,1,1,1,3,1,4,4,2,2,2,4,3,2,2,3,"often","N_Choice",0,1,1,99,99,99,3,22,99,69,93,0.76,23.43,5,4,4,13,1.076923077,14,"online",1,1,12,42.56,184,224,249,NA
"122",5485,1998,"N_latino","White",NA,"Female","other","Vdisagree","Vdisagree","Vdisagree","disagree","Vdisagree","Vdisagree","soso",1,3,3,4,4,3,4,5,5,5,4,5,5,5,4,4,4,4,5,4,5,4,5,5,5,"pass","soso",1,2,4,3,4,1,1,2,1,2,1,1,4,1,2,3,5,2,3,4,"disagree","pass","Vagree",5,4,2,5,"lowA",1,1,1,3,1,1,1,2,"pass","somewhat",4,1,4,4,2,1,1,3,2,3,3,4,2,4,2,3,2,3,"often","Y_Choice",0,1,1,22,61,45,7,21,99,79,115,1.01,16.59,1,5,2,8,0.875,7,"online",0,0,17,36.04,71,336,138,NA
"123",5320,2000,"N_latino","White",NA,"Female","straight","Vdisagree","agree","Vdisagree","Vagree","Vagree","Vdisagree","Vdisagree",4,1,4,4,4,4,4,1,4,5,3,4,2,5,4,2,4,4,5,2,2,2,1,2,4,"pass","agree",2,1,1,4,5,5,4,5,1,3,4,2,5,5,5,3,4,5,5,2,"agree","pass","Vdisagree",1,1,1,1,"moderateA",5,5,5,5,5,5,5,5,"pass","moderately",3,2,4,3,3,3,2,4,1,4,1,4,3,4,4,2,4,1,"always","N_Choice",1,0,0,0,0,0,0,92,98,94,5,0,26.32,11,2,1,14,1.714285714,24,"online",1,1,11,25.44,332,120,7,NA
"124",5410,2000,"N_latino","Black",NA,"Female","bi","agree","disagree","Vagree","disagree","disagree","Vdisagree","agree",1,1,1,2,1,1,4,4,5,5,3,5,3,4,4,2,3,4,3,2,5,4,3,3,3,"pass","agree",3,3,1,3,4,4,2,4,2,2,3,1,5,2,3,4,4,2,1,5,"disagree","pass","Vagree",3,1,4,4,"someA",4,1,5,4,4,1,4,2,"pass","somewhat",2,2,4,1,1,3,2,2,2,2,2,4,2,3,3,3,2,3,"often","Y_Choice",0,1,1,69,91,80,2,90,100,96,71,0.7,24.83,4,8,5,17,0.941176471,16,"online",1,1,8,41.2,109,396,274,NA
"125",5161,2000,"N_latino","Black",NA,"Female","straight","Vdisagree","agree","agree","agree","agree","Vdisagree","Vagree",5,5,4,5,4,4,5,4,4,5,4,5,5,5,5,5,5,5,4,5,5,5,5,4,5,"pass","Vagree",1,4,5,4,5,2,5,2,1,4,3,4,5,4,5,1,5,5,3,5,"agree","pass","Vagree",4,3,2,5,"lowA",4,2,4,5,1,2,2,2,"pass","moderately",1,2,2,1,3,2,2,3,2,2,3,2,2,4,4,2,2,2,"sometimes","N_Choice",0,0,1,21,99,72,149,22,99,74,111,18.49,13.77,0,2,10,12,0.166666667,2,"online",0,0,13,36.56,0,89,523,NA
"126",5116,2000,"N_latino","White",NA,"Female","straight","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree",1,1,2,3,4,4,4,4,4,5,5,5,5,5,5,3,5,4,5,2,5,4,5,5,5,"pass","Vagree",1,1,5,1,5,2,5,1,1,1,1,1,5,1,2,4,5,1,1,4,"Vdisagree","pass","Vagree",5,5,4,5,"lowA",5,2,5,4,1,3,5,1,"pass","moderately",2,2,3,1,4,2,2,2,3,3,2,4,2,4,3,2,1,4,"often","N_Choice",1,0,1,0,0,0,0,92,99,98,23,0,5.75,7,3,0,10,1.7,17,"online",1,1,15,25.2,166,131,0,NA
"127",5077,1992,"N_latino","Black",NA,"Female","straight","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree",1,3,2,1,4,2,4,4,5,5,5,5,5,5,5,4,5,4,4,5,5,4,4,4,5,"pass","Vagree",1,2,5,1,3,1,3,2,1,1,1,1,4,3,3,3,3,3,2,3,"disagree","pass","Vagree",5,5,2,5,"someA",4,4,5,3,4,5,5,4,"pass","somewhat",2,3,1,2,4,2,2,2,3,3,3,2,2,2,2,3,2,4,"often","Y_Choice",1,0,0,95,99,98,5,90,99,96,105,0.59,12.44,12,0,5,17,1.411764706,24,"online",1,1,8,35.8,538,0,171,NA
"128",5302,1999,"N_latino","White",NA,"Female","straight","Vdisagree","Vdisagree","Vdisagree","Vdisagree","soso","Vdisagree","agree",1,1,2,2,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,"pass","Vagree",2,2,4,2,5,4,5,2,2,2,5,1,3,2,1,3,5,5,2,4,"disagree","pass","Vagree",4,4,1,5,"someA",4,4,5,5,3,2,4,3,"fail","moderately",2,2,2,1,4,2,2,4,3,3,4,3,1,4,2,3,2,3,"never","N_Choice",0,0,0,0,0,0,0,23,99,72,93,0,11.74,2,13,3,18,0.944444444,17,"online",1,1,7,32.64,48,555,6,NA
"129",4960,1989,"N_latino","White",NA,"Female","straight","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree",1,2,1,1,4,4,4,4,5,4,5,5,4,4,4,4,4,3,4,4,5,4,5,4,5,"pass","Vagree",1,1,4,2,3,4,3,2,1,1,1,1,5,1,1,5,5,1,1,5,"Vdisagree","pass","agree",4,4,2,5,"lowA",3,1,4,3,1,1,4,1,"pass","somewhat",2,3,2,1,2,1,2,2,3,2,2,3,3,3,4,1,3,3,"never","N_Choice",1,0,0,30,99,82,13,90,99,96,19,7.65,11.18,3,5,1,9,1.222222222,11,"online",NA,NA,NA,NA,NA,NA,NA,NA
"130",5578,2000,"N_latino","Asian",NA,"Male","straight","disagree","agree","disagree","soso","disagree","disagree","agree",4,5,4,4,5,2,5,5,4,5,4,4,5,5,4,4,4,4,5,4,3,4,5,5,4,"pass","agree",1,4,2,4,4,4,4,2,2,1,2,2,5,4,5,2,5,4,5,4,"agree","pass","agree",4,3,1,4,"someA",5,2,4,4,2,3,3,3,"pass","moderately",1,2,3,2,2,2,3,1,3,1,3,3,1,2,2,3,2,3,"sometimes","Y_Choice",0,0,0,22,99,85,46,90,100,96,275,3.16,18.9,0,0,1,1,0,0,"online",1,1,24,43.04,0,0,176,NA
"131",5530,1990,"Y_latino","Other","Latino or Hispanic","Female","straight","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree",1,1,1,4,5,1,4,5,1,5,5,5,5,5,5,3,3,5,5,4,5,5,3,2,5,"pass","Vagree",1,1,4,1,5,5,5,1,1,5,1,1,5,1,1,5,5,1,1,5,"Vdisagree","pass","Vagree",5,1,5,5,"lowA",5,1,5,3,3,2,5,1,"pass","somewhat",4,1,4,3,3,1,2,4,2,3,2,3,2,2,3,1,2,3,"always","Y_Choice",1,1,1,0,0,0,0,30,99,69,30,0,42.86,4,1,0,5,1.8,9,"online",0,1,20,44.84,314,61,0,NA
"132",4963,1968,"N_latino",NA,NA,"Female","straight","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree",3,4,3,5,4,3,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,"pass","Vagree",3,2,5,1,5,3,5,1,1,4,2,1,5,2,2,1,5,4,2,4,"Vdisagree","pass","Vagree",4,5,4,5,"lowA",2,1,3,2,1,1,3,2,"pass","moderately",2,3,1,1,1,1,3,1,3,1,3,2,1,2,2,4,1,4,"sometimes","N_Choice",0,1,1,0,0,0,0,23,99,88,167,0,7.92,0,7,2,9,0.777777778,7,"online",1,1,16,71.68,0,869,425,NA
"133",5155,2000,"N_latino","White",NA,"Female","straight","Vdisagree","Vdisagree","Vdisagree","disagree","Vdisagree","Vdisagree","Vdisagree",4,5,4,5,4,2,5,4,2,4,5,5,5,5,4,4,5,4,4,5,5,5,4,4,5,"pass","Vagree",1,1,5,2,5,2,4,2,2,2,2,2,5,5,1,5,5,1,1,5,"Vdisagree","pass","Vagree",4,4,4,5,"lowA",5,1,4,4,1,1,5,2,"pass","moderately",2,2,1,1,2,1,2,2,3,2,3,2,2,3,1,4,2,3,"often","N_Choice",1,0,1,99,99,99,5,27,99,64,15,3.85,11.54,8,3,0,11,1.727272727,19,"online",1,0,14,27.48,275,168,0,NA
"134",5374,2000,"N_latino","White",NA,"Female","straight","soso","disagree","disagree","soso","disagree","Vdisagree","Vdisagree",3,3,3,3,3,3,3,3,2,5,4,4,3,4,4,4,3,4,4,4,3,4,4,3,4,"pass","Vagree",1,2,3,2,3,2,3,3,2,2,2,2,5,2,3,3,4,2,2,5,"disagree","pass","Vagree",4,3,4,5,"lowA",2,1,3,2,1,1,4,1,"pass","somewhat",2,2,2,2,2,2,3,2,3,2,3,2,1,2,2,3,1,3,"sometimes","N_Choice",0,0,1,0,0,0,0,29,99,92,39,0,44.32,7,6,0,13,1.538461538,20,"online",1,1,12,30.8,193,303,0,NA
"135",5608,2000,"N_latino","White",NA,"Male","straight","Vdisagree","disagree","disagree","Vdisagree","disagree","Vdisagree","disagree",3,3,3,2,4,2,4,4,4,4,4,5,5,5,4,3,3,4,4,4,5,4,4,4,4,"pass","agree",1,2,3,2,5,3,4,2,1,2,1,3,4,5,4,3,4,3,4,4,"soso","pass","Vagree",3,4,4,5,"lowA",3,1,3,3,1,1,4,2,"pass","somewhat",2,2,1,1,1,3,2,3,3,2,3,1,1,1,2,3,2,4,"sometimes","Y_Choice",0,1,1,98,98,98,1,83,99,95,158,0.12,18.68,6,0,1,7,1.714285714,12,"online",1,2,18,41.52,327,0,106,NA
"136",5641,1985,"N_latino","White",NA,"Female","straight","Vdisagree","soso","Vdisagree","soso","Vdisagree","Vdisagree","Vdisagree",1,2,3,2,2,1,4,4,4,4,4,4,3,4,4,4,4,4,4,4,5,3,3,3,4,"pass","agree",2,2,4,3,4,3,4,2,2,3,2,2,5,3,1,3,4,1,2,4,"Vdisagree","pass","disagree",2,2,2,2,"lowA",2,1,3,4,2,2,4,2,"pass","somewhat",3,2,2,2,3,2,1,3,2,3,2,2,2,1,2,2,2,2,"often","Y_Choice",0,1,1,24,99,71,27,90,100,97,111,4.41,18.14,1,6,7,14,0.571428571,8,"online",0,0,11,30.92,22,386,157,NA
"137",3970,2001,"N_latino","White",NA,"Female","straight","disagree","disagree","Vdisagree","agree","disagree","Vdisagree","disagree",3,4,2,3,4,3,4,2,3,4,4,5,3,5,5,4,5,4,5,5,5,5,4,2,4,"pass","Vagree",1,1,3,2,4,2,4,2,2,2,2,2,4,2,2,4,5,2,2,5,"disagree","pass","Vagree",5,4,2,5,"lowA",3,1,4,2,1,1,4,1,"pass","verymuch",1,4,2,1,1,1,4,1,4,2,3,1,1,2,2,4,2,3,"sometimes","Y_Choice",1,0,1,90,99,98,7,23,100,82,298,1.1,46.64,6,0,0,6,2,12,"online",1,1,19,17.84,159,0,0,NA
"138",4909,1986,"N_latino","White",NA,"Female","straight","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","disagree",2,2,1,2,4,4,4,4,2,5,5,5,5,5,5,4,4,5,4,5,5,5,4,5,5,"pass","Vagree",1,1,5,1,5,2,4,1,1,1,1,1,5,1,1,4,5,1,1,4,"Vdisagree","pass","agree",5,4,4,5,"lowA",1,1,1,1,1,1,2,1,"pass","somewhat",2,3,2,1,1,1,3,2,3,2,2,4,2,3,2,2,2,3,"sometimes","N_Choice",0,1,1,51,99,70,4,90,100,97,183,0.63,28.73,2,3,3,8,0.875,7,"online",1,1,17,85.24,124,702,676,NA
"139",4987,1976,"N_latino","White",NA,"Female","straight","Vdisagree","Vdisagree","Vdisagree","disagree","Vdisagree","Vdisagree","Vdisagree",4,4,3,4,4,3,5,4,5,5,5,5,5,5,4,4,5,5,5,4,5,3,4,4,5,"pass","agree",1,2,3,2,4,2,3,2,2,1,1,1,4,3,3,3,5,3,2,4,"Vdisagree","pass","agree",3,3,2,4,"lowA",5,2,4,4,1,2,5,1,"pass","somewhat",2,2,1,1,2,2,3,1,3,2,3,2,2,2,2,3,3,4,"sometimes","Y_Choice",1,0,1,40,99,87,19,90,99,96,123,7.06,45.72,5,4,0,9,1.555555556,14,"online",1,0,16,28.08,162,208,0,NA
"140",5647,1999,"N_latino","White",NA,"Female","straight","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vdisagree","Vagree",3,4,4,5,1,5,3,4,2,4,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,"pass","Vagree",1,2,2,1,1,1,5,1,1,2,2,1,4,4,3,1,5,3,2,4,"agree","fail","Vagree",5,5,5,5,"abitA",5,4,5,5,3,4,5,5,"pass","verymuch",2,4,1,1,1,1,4,1,3,1,4,1,1,1,1,4,1,3,"sometimes","N_Choice",0,0,0,0,0,0,0,41,53,45,4,0,66.67,17,0,0,17,2,34,"online",1,1,8,46.12,873,0,0,NA
